deployment_id,repo,repo_domain,default_branch,repo_language,repo_size_kb,run_id,workflow_id,workflow_name,event,head_branch,head_sha,actor_login,created_at,updated_at,completed_at,workflow_conclusion_observed,workflow_failed_observed,run_attempt,run_number,candidate_type
backstage/backstage:29295614991,backstage/backstage,developer-platform,master,TypeScript,5945842,29295614991,229781095,Sync Pull Requests,workflow_run,master,78de8632596b9e1c246b7b81bc5c6d5f2be24273,freben,2026-07-14T00:19:41Z,2026-07-14T00:19:59Z,2026-07-14T00:19:59Z,success,0,1,47756,mainline_delivery_proxy
backstage/backstage:29295620946,backstage/backstage,developer-platform,master,TypeScript,5945842,29295620946,229781095,Sync Pull Requests,workflow_run,master,78de8632596b9e1c246b7b81bc5c6d5f2be24273,freben,2026-07-14T00:19:50Z,2026-07-14T00:20:05Z,2026-07-14T00:20:05Z,success,0,1,47757,mainline_delivery_proxy
backstage/backstage:29295624851,backstage/backstage,developer-platform,master,TypeScript,5945842,29295624851,229781095,Sync Pull Requests,workflow_run,master,78de8632596b9e1c246b7b81bc5c6d5f2be24273,freben,2026-07-14T00:19:56Z,2026-07-14T00:20:02Z,2026-07-14T00:20:02Z,skipped,0,1,47758,mainline_delivery_proxy
backstage/backstage:29295628023,backstage/backstage,developer-platform,master,TypeScript,5945842,29295628023,229781095,Sync Pull Requests,workflow_run,master,78de8632596b9e1c246b7b81bc5c6d5f2be24273,backstage-goalie[bot],2026-07-14T00:20:00Z,2026-07-14T00:20:20Z,2026-07-14T00:20:20Z,success,0,1,47759,mainline_delivery_proxy
backstage/backstage:29295628027,backstage/backstage,developer-platform,master,TypeScript,5945842,29295628027,229781095,Sync Pull Requests,workflow_run,master,78de8632596b9e1c246b7b81bc5c6d5f2be24273,backstage-goalie[bot],2026-07-14T00:20:00Z,2026-07-14T00:20:16Z,2026-07-14T00:20:16Z,success,0,1,47760,mainline_delivery_proxy
microsoft/vscode:29295656483,microsoft/vscode,developer-tools,main,TypeScript,1321075,29295656483,21497327,Monaco Editor checks,push,release/1.129,174edf23f6d4eaf609df4a4619a1c8b523939cfd,rzhao271,2026-07-14T00:20:38Z,2026-07-14T00:28:57Z,2026-07-14T00:28:57Z,success,0,1,151826,mainline_delivery_proxy
microsoft/vscode:29295656482,microsoft/vscode,developer-tools,main,TypeScript,1321075,29295656482,273167221,Component Fixtures,push,release/1.129,174edf23f6d4eaf609df4a4619a1c8b523939cfd,rzhao271,2026-07-14T00:20:38Z,2026-07-14T00:29:40Z,2026-07-14T00:29:40Z,success,0,1,14586,mainline_delivery_proxy
microsoft/vscode:29295732262,microsoft/vscode,developer-tools,main,TypeScript,1321075,29295732262,172517798,Code OSS (node_modules),push,main,479de2c703c90021e41097ba0c69db0470a0a74d,TylerLeonhardt,2026-07-14T00:22:19Z,2026-07-14T00:25:17Z,2026-07-14T00:25:17Z,success,0,1,14442,mainline_delivery_proxy
microsoft/vscode:29295732308,microsoft/vscode,developer-tools,main,TypeScript,1321075,29295732308,273167221,Component Fixtures,push,main,479de2c703c90021e41097ba0c69db0470a0a74d,TylerLeonhardt,2026-07-14T00:22:19Z,2026-07-14T00:30:46Z,2026-07-14T00:30:46Z,success,0,1,14587,mainline_delivery_proxy
microsoft/vscode:29295732310,microsoft/vscode,developer-tools,main,TypeScript,1321075,29295732310,21497327,Monaco Editor checks,push,main,479de2c703c90021e41097ba0c69db0470a0a74d,TylerLeonhardt,2026-07-14T00:22:19Z,2026-07-14T00:28:30Z,2026-07-14T00:28:30Z,success,0,1,151827,mainline_delivery_proxy
ArgoProj/argo-cd:29295742593,ArgoProj/argo-cd,delivery-platform,master,Go,202285,29295742593,185106195,Renovate,schedule,master,b1a0e3d782beb0a6cf47968f4675b4bc684c7da5,crenshaw-dev,2026-07-14T00:22:32Z,2026-07-14T00:24:10Z,2026-07-14T00:24:10Z,success,0,1,7206,mainline_delivery_proxy
backstage/backstage:29295861079,backstage/backstage,developer-platform,master,TypeScript,5945842,29295861079,229781095,Sync Pull Requests,workflow_run,master,78de8632596b9e1c246b7b81bc5c6d5f2be24273,backstage-service,2026-07-14T00:25:09Z,2026-07-14T00:25:24Z,2026-07-14T00:25:24Z,success,0,1,47761,mainline_delivery_proxy
backstage/backstage:29295945270,backstage/backstage,developer-platform,master,TypeScript,5945842,29295945270,229781095,Sync Pull Requests,workflow_run,master,78de8632596b9e1c246b7b81bc5c6d5f2be24273,renovate[bot],2026-07-14T00:27:04Z,2026-07-14T00:27:20Z,2026-07-14T00:27:20Z,success,0,1,47762,mainline_delivery_proxy
backstage/backstage:29295986745,backstage/backstage,developer-platform,master,TypeScript,5945842,29295986745,158273265,Automate issue labels,issues,master,78de8632596b9e1c246b7b81bc5c6d5f2be24273,piyushtripathi9424,2026-07-14T00:27:58Z,2026-07-14T00:28:05Z,2026-07-14T00:28:05Z,success,0,1,2290,mainline_delivery_proxy
backstage/backstage:29295986652,backstage/backstage,developer-platform,master,TypeScript,5945842,29295986652,158273265,Automate issue labels,issues,master,78de8632596b9e1c246b7b81bc5c6d5f2be24273,piyushtripathi9424,2026-07-14T00:27:58Z,2026-07-14T00:28:04Z,2026-07-14T00:28:04Z,success,0,1,2289,mainline_delivery_proxy
backstage/backstage:29295986538,backstage/backstage,developer-platform,master,TypeScript,5945842,29295986538,29224460,Issue,issues,master,78de8632596b9e1c246b7b81bc5c6d5f2be24273,piyushtripathi9424,2026-07-14T00:27:58Z,2026-07-14T00:28:20Z,2026-07-14T00:28:20Z,success,0,1,4753,mainline_delivery_proxy
apache/airflow:29296041593,apache/airflow,data-platform,main,Python,665819,29296041593,253955775,E2E Flaky Tests Report,schedule,main,2e511e6b7eea3865cd91d639ce49e795cb8082ce,potiuk,2026-07-14T00:29:12Z,2026-07-14T00:29:34Z,2026-07-14T00:29:34Z,success,0,1,106,mainline_delivery_proxy
apache/airflow:29296067898,apache/airflow,data-platform,main,Python,665819,29296067898,6217688,Close stale PRs & Issues,schedule,main,2e511e6b7eea3865cd91d639ce49e795cb8082ce,kaxil,2026-07-14T00:29:44Z,2026-07-14T00:30:20Z,2026-07-14T00:30:20Z,success,0,1,1963,mainline_delivery_proxy
nodejs/node:29296129331,nodejs/node,runtime,main,JavaScript,1508849,29296129331,27028262,Run CodeQL,schedule,main,35115c05adcf6ec81f4a69b8ac7e8d1b7420c206,nodejs-github-bot,2026-07-14T00:31:01Z,2026-07-14T00:46:20Z,2026-07-14T00:46:20Z,cancelled,0,1,462,mainline_delivery_proxy
backstage/backstage:29296141094,backstage/backstage,developer-platform,master,TypeScript,5945842,29296141094,229781095,Sync Pull Requests,workflow_run,master,78de8632596b9e1c246b7b81bc5c6d5f2be24273,renovate[bot],2026-07-14T00:31:14Z,2026-07-14T00:31:29Z,2026-07-14T00:31:29Z,success,0,1,47763,mainline_delivery_proxy
backstage/backstage:29296260626,backstage/backstage,developer-platform,master,TypeScript,5945842,29296260626,229781095,Sync Pull Requests,workflow_run,master,78de8632596b9e1c246b7b81bc5c6d5f2be24273,freben,2026-07-14T00:33:53Z,2026-07-14T00:33:54Z,2026-07-14T00:33:54Z,skipped,0,1,47764,mainline_delivery_proxy
backstage/backstage:29296383053,backstage/backstage,developer-platform,master,TypeScript,5945842,29296383053,236620595,Sync Pull Requests Scheduled,schedule,master,78de8632596b9e1c246b7b81bc5c6d5f2be24273,Rugvip,2026-07-14T00:36:33Z,2026-07-14T00:38:01Z,2026-07-14T00:38:01Z,success,0,1,4380,mainline_delivery_proxy
backstage/backstage:29296426413,backstage/backstage,developer-platform,master,TypeScript,5945842,29296426413,16419962,pages build and deployment,dynamic,gh-pages,0991f92cae8f3b803ed1f90873175dbcc65a790b,github-pages[bot],2026-07-14T00:37:32Z,2026-07-14T00:38:26Z,2026-07-14T00:38:26Z,success,0,1,8178,explicit_deployment_intent
backstage/backstage:29296440118,backstage/backstage,developer-platform,master,TypeScript,5945842,29296440118,229781095,Sync Pull Requests,workflow_run,master,78de8632596b9e1c246b7b81bc5c6d5f2be24273,renovate[bot],2026-07-14T00:37:51Z,2026-07-14T00:38:08Z,2026-07-14T00:38:08Z,success,0,1,47765,mainline_delivery_proxy
backstage/backstage:29296488394,backstage/backstage,developer-platform,master,TypeScript,5945842,29296488394,198926939,MUI to BUI Migration Tracker,schedule,master,78de8632596b9e1c246b7b81bc5c6d5f2be24273,freben,2026-07-14T00:38:56Z,2026-07-14T00:40:34Z,2026-07-14T00:40:34Z,success,0,1,267,mainline_delivery_proxy
backstage/backstage:29296568621,backstage/backstage,developer-platform,master,TypeScript,5945842,29296568621,18326309,Automate staleness,schedule,master,78de8632596b9e1c246b7b81bc5c6d5f2be24273,Rugvip,2026-07-14T00:40:41Z,2026-07-14T00:41:11Z,2026-07-14T00:41:11Z,success,0,1,178273,mainline_delivery_proxy
backstage/backstage:29296592755,backstage/backstage,developer-platform,master,TypeScript,5945842,29296592755,229781095,Sync Pull Requests,workflow_run,master,78de8632596b9e1c246b7b81bc5c6d5f2be24273,renovate[bot],2026-07-14T00:41:13Z,2026-07-14T00:41:33Z,2026-07-14T00:41:33Z,success,0,1,47766,mainline_delivery_proxy
nodejs/node:29296605407,nodejs/node,runtime,main,JavaScript,1508849,29296605407,9584860,Node.js daily job,schedule,main,35115c05adcf6ec81f4a69b8ac7e8d1b7420c206,gengjiawen,2026-07-14T00:41:31Z,2026-07-14T02:34:35Z,2026-07-14T02:34:35Z,success,0,1,1873,mainline_delivery_proxy
backstage/backstage:29296612896,backstage/backstage,developer-platform,master,TypeScript,5945842,29296612896,229781095,Sync Pull Requests,workflow_run,master,78de8632596b9e1c246b7b81bc5c6d5f2be24273,backstage-service,2026-07-14T00:41:42Z,2026-07-14T00:42:01Z,2026-07-14T00:42:01Z,success,0,1,47767,mainline_delivery_proxy
nodejs/node:29296794945,nodejs/node,runtime,main,JavaScript,1508849,29296794945,13131410,Test internet,schedule,main,35115c05adcf6ec81f4a69b8ac7e8d1b7420c206,nodejs-github-bot,2026-07-14T00:45:43Z,2026-07-14T00:55:42Z,2026-07-14T00:55:42Z,failure,1,1,2899,mainline_delivery_proxy
nodejs/node:29296820799,nodejs/node,runtime,main,JavaScript,1508849,29296820799,15496267,Find inactive TSC voting members,schedule,main,35115c05adcf6ec81f4a69b8ac7e8d1b7420c206,Trott,2026-07-14T00:46:18Z,2026-07-14T00:50:04Z,2026-07-14T00:50:04Z,success,0,1,359,mainline_delivery_proxy
backstage/backstage:29296834612,backstage/backstage,developer-platform,master,TypeScript,5945842,29296834612,29149269,Cron,schedule,master,78de8632596b9e1c246b7b81bc5c6d5f2be24273,benjdlambert,2026-07-14T00:46:36Z,2026-07-14T00:48:15Z,2026-07-14T00:48:15Z,success,0,1,204345,mainline_delivery_proxy
nodejs/node:29296904646,nodejs/node,runtime,main,JavaScript,1508849,29296904646,2064336,Auto Start CI,schedule,main,35115c05adcf6ec81f4a69b8ac7e8d1b7420c206,aduh95,2026-07-14T00:48:12Z,2026-07-14T00:48:21Z,2026-07-14T00:48:21Z,success,0,1,252737,mainline_delivery_proxy
nodejs/node:29297030385,nodejs/node,runtime,main,JavaScript,1508849,29297030385,2195107,Commit Queue,schedule,main,35115c05adcf6ec81f4a69b8ac7e8d1b7420c206,aduh95,2026-07-14T00:51:00Z,2026-07-14T00:55:45Z,2026-07-14T00:55:45Z,success,0,1,253317,mainline_delivery_proxy
backstage/backstage:29297171838,backstage/backstage,developer-platform,master,TypeScript,5945842,29297171838,229781095,Sync Pull Requests,workflow_run,master,78de8632596b9e1c246b7b81bc5c6d5f2be24273,renovate[bot],2026-07-14T00:54:08Z,2026-07-14T00:54:27Z,2026-07-14T00:54:27Z,success,0,1,47768,mainline_delivery_proxy
nodejs/node:29297235169,nodejs/node,runtime,main,JavaScript,1508849,29297235169,12500219,Test and upload documentation to artifacts,push,main,fd3f8702197e1624757972488db9a9d95f93d53a,nodejs-github-bot,2026-07-14T00:55:33Z,2026-07-14T00:57:42Z,2026-07-14T00:57:42Z,success,0,1,64147,mainline_delivery_proxy
nodejs/node:29297235173,nodejs/node,runtime,main,JavaScript,1508849,29297235173,52076932,Notify on Push,push,main,fd3f8702197e1624757972488db9a9d95f93d53a,nodejs-github-bot,2026-07-14T00:55:33Z,2026-07-14T00:56:03Z,2026-07-14T00:56:03Z,success,0,1,7905,mainline_delivery_proxy
nodejs/node:29297235395,nodejs/node,runtime,main,JavaScript,1508849,29297235395,195165314,Test Shared libraries,push,main,fd3f8702197e1624757972488db9a9d95f93d53a,nodejs-github-bot,2026-07-14T00:55:33Z,2026-07-14T01:47:47Z,2026-07-14T01:47:47Z,success,0,1,9255,mainline_delivery_proxy
nodejs/node:29297235168,nodejs/node,runtime,main,JavaScript,1508849,29297235168,3028483,Coverage Windows,push,main,fd3f8702197e1624757972488db9a9d95f93d53a,nodejs-github-bot,2026-07-14T00:55:33Z,2026-07-14T02:21:22Z,2026-07-14T02:21:22Z,success,0,1,52286,mainline_delivery_proxy
nodejs/node:29297235123,nodejs/node,runtime,main,JavaScript,1508849,29297235123,858951,Test Linux,push,main,fd3f8702197e1624757972488db9a9d95f93d53a,nodejs-github-bot,2026-07-14T00:55:33Z,2026-07-14T02:04:23Z,2026-07-14T02:04:23Z,success,0,1,88240,mainline_delivery_proxy
nodejs/node:29297235129,nodejs/node,runtime,main,JavaScript,1508849,29297235129,3010817,Coverage Linux,push,main,fd3f8702197e1624757972488db9a9d95f93d53a,nodejs-github-bot,2026-07-14T00:55:33Z,2026-07-14T02:45:40Z,2026-07-14T02:45:40Z,success,0,1,59661,mainline_delivery_proxy
nodejs/node:29297235109,nodejs/node,runtime,main,JavaScript,1508849,29297235109,858949,Linters,push,main,fd3f8702197e1624757972488db9a9d95f93d53a,nodejs-github-bot,2026-07-14T00:55:33Z,2026-07-14T01:02:16Z,2026-07-14T01:02:16Z,success,0,1,91177,mainline_delivery_proxy
nodejs/node:29297235099,nodejs/node,runtime,main,JavaScript,1508849,29297235099,858952,Test macOS,push,main,fd3f8702197e1624757972488db9a9d95f93d53a,nodejs-github-bot,2026-07-14T00:55:33Z,2026-07-14T02:09:18Z,2026-07-14T02:09:18Z,success,0,1,78708,mainline_delivery_proxy
nodejs/node:29297235092,nodejs/node,runtime,main,JavaScript,1508849,29297235092,52840681,Scorecard supply-chain security,push,main,fd3f8702197e1624757972488db9a9d95f93d53a,nodejs-github-bot,2026-07-14T00:55:33Z,2026-07-14T00:58:34Z,2026-07-14T00:58:34Z,success,0,1,8070,mainline_delivery_proxy
nodejs/node:29297235119,nodejs/node,runtime,main,JavaScript,1508849,29297235119,863857,Build from tarball,push,main,fd3f8702197e1624757972488db9a9d95f93d53a,nodejs-github-bot,2026-07-14T00:55:33Z,2026-07-14T01:49:40Z,2026-07-14T01:49:40Z,success,0,1,77895,mainline_delivery_proxy
nodejs/node:29297243315,nodejs/node,runtime,main,JavaScript,1508849,29297243315,52840681,Scorecard supply-chain security,push,main,84ee0a311324446515b7175db30031ed919ac374,nodejs-github-bot,2026-07-14T00:55:43Z,2026-07-14T00:58:25Z,2026-07-14T00:58:25Z,success,0,1,8071,mainline_delivery_proxy
nodejs/node:29297243243,nodejs/node,runtime,main,JavaScript,1508849,29297243243,52076932,Notify on Push,push,main,84ee0a311324446515b7175db30031ed919ac374,nodejs-github-bot,2026-07-14T00:55:43Z,2026-07-14T00:56:10Z,2026-07-14T00:56:10Z,success,0,1,7906,mainline_delivery_proxy
nodejs/node:29297243272,nodejs/node,runtime,main,JavaScript,1508849,29297243272,3010817,Coverage Linux,push,main,84ee0a311324446515b7175db30031ed919ac374,nodejs-github-bot,2026-07-14T00:55:43Z,2026-07-14T02:45:07Z,2026-07-14T02:45:07Z,success,0,1,59662,mainline_delivery_proxy
nodejs/node:29297243280,nodejs/node,runtime,main,JavaScript,1508849,29297243280,858952,Test macOS,push,main,84ee0a311324446515b7175db30031ed919ac374,nodejs-github-bot,2026-07-14T00:55:43Z,2026-07-14T02:12:27Z,2026-07-14T02:12:27Z,success,0,1,78709,mainline_delivery_proxy
nodejs/node:29297243285,nodejs/node,runtime,main,JavaScript,1508849,29297243285,858951,Test Linux,push,main,84ee0a311324446515b7175db30031ed919ac374,nodejs-github-bot,2026-07-14T00:55:43Z,2026-07-14T02:04:38Z,2026-07-14T02:04:38Z,success,0,1,88241,mainline_delivery_proxy
nodejs/node:29297243286,nodejs/node,runtime,main,JavaScript,1508849,29297243286,12500219,Test and upload documentation to artifacts,push,main,84ee0a311324446515b7175db30031ed919ac374,nodejs-github-bot,2026-07-14T00:55:43Z,2026-07-14T00:58:11Z,2026-07-14T00:58:11Z,success,0,1,64148,mainline_delivery_proxy
nodejs/node:29297243287,nodejs/node,runtime,main,JavaScript,1508849,29297243287,863857,Build from tarball,push,main,84ee0a311324446515b7175db30031ed919ac374,nodejs-github-bot,2026-07-14T00:55:43Z,2026-07-14T01:55:10Z,2026-07-14T01:55:10Z,success,0,1,77896,mainline_delivery_proxy
nodejs/node:29297243298,nodejs/node,runtime,main,JavaScript,1508849,29297243298,858949,Linters,push,main,84ee0a311324446515b7175db30031ed919ac374,nodejs-github-bot,2026-07-14T00:55:43Z,2026-07-14T01:04:27Z,2026-07-14T01:04:27Z,success,0,1,91178,mainline_delivery_proxy
nodejs/node:29297243514,nodejs/node,runtime,main,JavaScript,1508849,29297243514,195165314,Test Shared libraries,push,main,84ee0a311324446515b7175db30031ed919ac374,nodejs-github-bot,2026-07-14T00:55:43Z,2026-07-14T01:31:51Z,2026-07-14T01:31:51Z,success,0,1,9256,mainline_delivery_proxy
nodejs/node:29297243269,nodejs/node,runtime,main,JavaScript,1508849,29297243269,3028483,Coverage Windows,push,main,84ee0a311324446515b7175db30031ed919ac374,nodejs-github-bot,2026-07-14T00:55:43Z,2026-07-14T02:20:46Z,2026-07-14T02:20:46Z,success,0,1,52287,mainline_delivery_proxy
nodejs/node:29297363386,nodejs/node,runtime,main,JavaScript,1508849,29297363386,48711875,Daily WPT report,schedule,main,84ee0a311324446515b7175db30031ed919ac374,nodejs-github-bot,2026-07-14T00:58:30Z,2026-07-14T02:13:35Z,2026-07-14T02:13:35Z,success,0,1,1300,mainline_delivery_proxy
backstage/backstage:29297493442,backstage/backstage,developer-platform,master,TypeScript,5945842,29297493442,29224460,Issue,issues,master,78de8632596b9e1c246b7b81bc5c6d5f2be24273,piyushtripathi9424,2026-07-14T01:01:23Z,2026-07-14T01:01:54Z,2026-07-14T01:01:54Z,success,0,1,4754,mainline_delivery_proxy
backstage/backstage:29297493988,backstage/backstage,developer-platform,master,TypeScript,5945842,29297493988,158273265,Automate issue labels,issues,master,78de8632596b9e1c246b7b81bc5c6d5f2be24273,piyushtripathi9424,2026-07-14T01:01:24Z,2026-07-14T01:01:28Z,2026-07-14T01:01:28Z,success,0,1,2291,mainline_delivery_proxy
backstage/backstage:29297494022,backstage/backstage,developer-platform,master,TypeScript,5945842,29297494022,158273265,Automate issue labels,issues,master,78de8632596b9e1c246b7b81bc5c6d5f2be24273,piyushtripathi9424,2026-07-14T01:01:24Z,2026-07-14T01:01:31Z,2026-07-14T01:01:31Z,success,0,1,2292,mainline_delivery_proxy
backstage/backstage:29297582979,backstage/backstage,developer-platform,master,TypeScript,5945842,29297582979,229781095,Sync Pull Requests,workflow_run,master,78de8632596b9e1c246b7b81bc5c6d5f2be24273,backstage-service,2026-07-14T01:03:21Z,2026-07-14T01:03:38Z,2026-07-14T01:03:38Z,success,0,1,47769,mainline_delivery_proxy
backstage/backstage:29297666421,backstage/backstage,developer-platform,master,TypeScript,5945842,29297666421,281832913,Running Copilot Code Review,dynamic,master,78de8632596b9e1c246b7b81bc5c6d5f2be24273,Copilot,2026-07-14T01:05:10Z,2026-07-14T01:07:37Z,2026-07-14T01:07:37Z,success,0,1,607,mainline_delivery_proxy
backstage/backstage:29297676632,backstage/backstage,developer-platform,master,TypeScript,5945842,29297676632,229781095,Sync Pull Requests,workflow_run,master,78de8632596b9e1c246b7b81bc5c6d5f2be24273,piyushtripathi9424,2026-07-14T01:05:23Z,2026-07-14T01:05:41Z,2026-07-14T01:05:41Z,success,0,1,47770,mainline_delivery_proxy
backstage/backstage:29297683010,backstage/backstage,developer-platform,master,TypeScript,5945842,29297683010,229781095,Sync Pull Requests,workflow_run,master,78de8632596b9e1c246b7b81bc5c6d5f2be24273,backstage-goalie[bot],2026-07-14T01:05:31Z,2026-07-14T01:05:48Z,2026-07-14T01:05:48Z,success,0,1,47771,mainline_delivery_proxy
backstage/backstage:29297690754,backstage/backstage,developer-platform,master,TypeScript,5945842,29297690754,229781095,Sync Pull Requests,workflow_run,master,78de8632596b9e1c246b7b81bc5c6d5f2be24273,backstage-goalie[bot],2026-07-14T01:05:42Z,2026-07-14T01:05:54Z,2026-07-14T01:05:54Z,success,0,1,47772,mainline_delivery_proxy
backstage/backstage:29297693800,backstage/backstage,developer-platform,master,TypeScript,5945842,29297693800,229781095,Sync Pull Requests,workflow_run,master,78de8632596b9e1c246b7b81bc5c6d5f2be24273,piyushtripathi9424,2026-07-14T01:05:46Z,2026-07-14T01:06:01Z,2026-07-14T01:06:01Z,success,0,1,47774,mainline_delivery_proxy
backstage/backstage:29297693746,backstage/backstage,developer-platform,master,TypeScript,5945842,29297693746,229781095,Sync Pull Requests,workflow_run,master,78de8632596b9e1c246b7b81bc5c6d5f2be24273,piyushtripathi9424,2026-07-14T01:05:46Z,2026-07-14T01:06:06Z,2026-07-14T01:06:06Z,success,0,1,47773,mainline_delivery_proxy
backstage/backstage:29297697255,backstage/backstage,developer-platform,master,TypeScript,5945842,29297697255,229781095,Sync Pull Requests,workflow_run,master,78de8632596b9e1c246b7b81bc5c6d5f2be24273,backstage-goalie[bot],2026-07-14T01:05:51Z,2026-07-14T01:06:04Z,2026-07-14T01:06:04Z,success,0,1,47775,mainline_delivery_proxy
backstage/backstage:29297700748,backstage/backstage,developer-platform,master,TypeScript,5945842,29297700748,229781095,Sync Pull Requests,workflow_run,master,78de8632596b9e1c246b7b81bc5c6d5f2be24273,piyushtripathi9424,2026-07-14T01:05:56Z,2026-07-14T01:06:17Z,2026-07-14T01:06:17Z,success,0,1,47776,mainline_delivery_proxy
backstage/backstage:29297775463,backstage/backstage,developer-platform,master,TypeScript,5945842,29297775463,281832913,Running Copilot Code Review,dynamic,master,78de8632596b9e1c246b7b81bc5c6d5f2be24273,Copilot,2026-07-14T01:07:45Z,2026-07-14T01:10:19Z,2026-07-14T01:10:19Z,success,0,1,608,mainline_delivery_proxy
backstage/backstage:29298125204,backstage/backstage,developer-platform,master,TypeScript,5945842,29298125204,229781095,Sync Pull Requests,workflow_run,master,78de8632596b9e1c246b7b81bc5c6d5f2be24273,piyushtripathi9424,2026-07-14T01:16:09Z,2026-07-14T01:16:27Z,2026-07-14T01:16:27Z,success,0,1,47777,mainline_delivery_proxy
backstage/backstage:29298267873,backstage/backstage,developer-platform,master,TypeScript,5945842,29298267873,29149269,Cron,schedule,master,78de8632596b9e1c246b7b81bc5c6d5f2be24273,benjdlambert,2026-07-14T01:19:36Z,2026-07-14T01:21:03Z,2026-07-14T01:21:03Z,success,0,1,204346,mainline_delivery_proxy
backstage/backstage:29298267446,backstage/backstage,developer-platform,master,TypeScript,5945842,29298267446,18326309,Automate staleness,schedule,master,78de8632596b9e1c246b7b81bc5c6d5f2be24273,Rugvip,2026-07-14T01:19:36Z,2026-07-14T01:20:05Z,2026-07-14T01:20:05Z,success,0,1,178274,mainline_delivery_proxy
backstage/backstage:29298304662,backstage/backstage,developer-platform,master,TypeScript,5945842,29298304662,229781095,Sync Pull Requests,workflow_run,master,78de8632596b9e1c246b7b81bc5c6d5f2be24273,piyushtripathi9424,2026-07-14T01:20:26Z,2026-07-14T01:20:47Z,2026-07-14T01:20:47Z,success,0,1,47778,mainline_delivery_proxy
nodejs/node:29298511986,nodejs/node,runtime,main,JavaScript,1508849,29298511986,2064336,Auto Start CI,schedule,main,84ee0a311324446515b7175db30031ed919ac374,aduh95,2026-07-14T01:25:28Z,2026-07-14T01:25:37Z,2026-07-14T01:25:37Z,success,0,1,252738,mainline_delivery_proxy
nodejs/node:29298601468,nodejs/node,runtime,main,JavaScript,1508849,29298601468,2195107,Commit Queue,schedule,main,84ee0a311324446515b7175db30031ed919ac374,aduh95,2026-07-14T01:27:39Z,2026-07-14T01:31:33Z,2026-07-14T01:31:33Z,success,0,1,253318,mainline_delivery_proxy
nodejs/node:29298755919,nodejs/node,runtime,main,JavaScript,1508849,29298755919,52840681,Scorecard supply-chain security,push,main,ed6c3ac32bbf6c723670630490aa326a99451c7e,nodejs-github-bot,2026-07-14T01:31:20Z,2026-07-14T01:33:54Z,2026-07-14T01:33:54Z,success,0,1,8072,mainline_delivery_proxy
nodejs/node:29298755910,nodejs/node,runtime,main,JavaScript,1508849,29298755910,52076932,Notify on Push,push,main,ed6c3ac32bbf6c723670630490aa326a99451c7e,nodejs-github-bot,2026-07-14T01:31:20Z,2026-07-14T01:31:49Z,2026-07-14T01:31:49Z,success,0,1,7907,mainline_delivery_proxy
nodejs/node:29298755888,nodejs/node,runtime,main,JavaScript,1508849,29298755888,858949,Linters,push,main,ed6c3ac32bbf6c723670630490aa326a99451c7e,nodejs-github-bot,2026-07-14T01:31:20Z,2026-07-14T01:38:07Z,2026-07-14T01:38:07Z,success,0,1,91181,mainline_delivery_proxy
nodejs/node:29298755886,nodejs/node,runtime,main,JavaScript,1508849,29298755886,3028483,Coverage Windows,push,main,ed6c3ac32bbf6c723670630490aa326a99451c7e,nodejs-github-bot,2026-07-14T01:31:20Z,2026-07-14T02:31:57Z,2026-07-14T02:31:57Z,success,0,1,52290,mainline_delivery_proxy
nodejs/node:29298755940,nodejs/node,runtime,main,JavaScript,1508849,29298755940,863857,Build from tarball,push,main,ed6c3ac32bbf6c723670630490aa326a99451c7e,nodejs-github-bot,2026-07-14T01:31:20Z,2026-07-14T02:24:54Z,2026-07-14T02:24:54Z,success,0,1,77899,mainline_delivery_proxy
nodejs/node:29298755879,nodejs/node,runtime,main,JavaScript,1508849,29298755879,12500219,Test and upload documentation to artifacts,push,main,ed6c3ac32bbf6c723670630490aa326a99451c7e,nodejs-github-bot,2026-07-14T01:31:20Z,2026-07-14T01:33:22Z,2026-07-14T01:33:22Z,success,0,1,64151,mainline_delivery_proxy
nodejs/node:29298755953,nodejs/node,runtime,main,JavaScript,1508849,29298755953,858952,Test macOS,push,main,ed6c3ac32bbf6c723670630490aa326a99451c7e,nodejs-github-bot,2026-07-14T01:31:20Z,2026-07-14T02:20:45Z,2026-07-14T02:20:45Z,failure,1,1,78712,mainline_delivery_proxy
nodejs/node:29298755877,nodejs/node,runtime,main,JavaScript,1508849,29298755877,858951,Test Linux,push,main,ed6c3ac32bbf6c723670630490aa326a99451c7e,nodejs-github-bot,2026-07-14T01:31:20Z,2026-07-14T02:28:34Z,2026-07-14T02:28:34Z,success,0,1,88244,mainline_delivery_proxy
nodejs/node:29298763597,nodejs/node,runtime,main,JavaScript,1508849,29298763597,3028483,Coverage Windows,push,main,ed63b195cd61367db7b611cb601352197569ee0e,nodejs-github-bot,2026-07-14T01:31:31Z,2026-07-14T02:55:40Z,2026-07-14T02:55:40Z,success,0,1,52291,mainline_delivery_proxy
nodejs/node:29298763601,nodejs/node,runtime,main,JavaScript,1508849,29298763601,52076932,Notify on Push,push,main,ed63b195cd61367db7b611cb601352197569ee0e,nodejs-github-bot,2026-07-14T01:31:31Z,2026-07-14T01:31:56Z,2026-07-14T01:31:56Z,success,0,1,7908,mainline_delivery_proxy
